2021/01/25 17:47:33.586|OPE:FormCreatePPROGRAM FILE CREATOR  Ver.1.0.0.0  2021/01/25 17:47:32
2021/01/25 17:47:33.756|OPE:FormShow
2021/01/25 17:47:33.766|OPE:TGroupCategoryForm.MakeCategoryPanel
2021/01/25 17:47:33.787|OPE:TGroupForm.MakeComponent
2021/01/25 17:47:33.819|OPE:TListForm.MakeComponent
2021/01/25 17:47:33.842|OPE:TXPTLayoutForm.MakeConponent
2021/01/25 17:47:33.854|OPE:TProgramListForm.MakeComponent
2021/01/25 17:47:33.872|OPE:LoadDatabase
2021/01/25 17:47:41.830|OPE:MakeLayoutWorkData
2021/01/25 17:47:41.839|OPE:GetLayoutTable
2021/01/25 17:47:41.847|OPE:GetLayoutTable
2021/01/25 17:47:41.856|OPE:GetLayoutTable
2021/01/25 17:47:41.863|OPE:GetLayoutTable
2021/01/25 17:47:41.869|OPE:GetLayoutTable
2021/01/25 17:47:41.876|OPE:GetLayoutTable
2021/01/25 17:47:41.882|OPE:GetLayoutTable
2021/01/25 17:47:41.888|OPE:GetLayoutTable
2021/01/25 17:47:41.894|OPE:GetLayoutTable
2021/01/25 17:47:41.901|OPE:GetLayoutTable
2021/01/25 17:47:41.907|OPE:GetLayoutTable
2021/01/25 17:47:41.913|OPE:GetLayoutTable
2021/01/25 17:47:41.919|OPE:GetLayoutTable
2021/01/25 17:47:41.926|OPE:GetLayoutTable
2021/01/25 17:47:41.932|OPE:GetLayoutTable
2021/01/25 17:47:41.938|OPE:GetLayoutTable
2021/01/25 17:47:41.945|OPE:GetLayoutTable
2021/01/25 17:47:41.951|OPE:GetLayoutTable
2021/01/25 17:47:41.957|OPE:GetLayoutTable
2021/01/25 17:47:41.963|OPE:GetLayoutTable
2021/01/25 17:47:41.969|OPE:GetLayoutTable
2021/01/25 17:47:41.976|OPE:GetLayoutTable
2021/01/25 17:47:41.982|OPE:GetLayoutTable
2021/01/25 17:47:41.989|OPE:GetLayoutTable
2021/01/25 17:47:41.995|OPE:GetLayoutTable
2021/01/25 17:47:42.001|OPE:GetLayoutTable
2021/01/25 17:47:42.007|OPE:GetLayoutTable
2021/01/25 17:47:42.013|OPE:GetLayoutTable
2021/01/25 17:47:42.020|OPE:GetLayoutTable
2021/01/25 17:47:42.027|OPE:GetLayoutTable
2021/01/25 17:47:42.033|OPE:MakePanelLayoutWorkData(PANEL)
2021/01/25 17:47:42.045|OPE:MakeListLayoutWorkData2
2021/01/25 17:47:42.053|OPE:MakeUndo 0/1  
2021/01/25 17:47:42.065|OPE:CategoryButtonClick Category ê›íË  
2021/01/25 17:47:42.076|OPE:TGroupCategoryForm.DispCategory
2021/01/25 17:47:52.416|OPE:ListToolButtonMouseDown î‘ëg Å•  
2021/01/25 17:47:53.275|OPE:CategoryButtonClick ÉJÉeÉSÉä  
